257,Buy,11/20/20 15:00, Buy ,@CL,$24.07 ,$0.00 ,1,$439.62 ,1.91%,"$1,030.00 ",96.26%,,$0.19 ,$10.00 
,Sell,11/23/20 8:00,Exit Long,@CL,$24.53 ,,$460.00 ,"$76,882.34 ",,($40.00),46.73%,42.99%,$0.19 ,$10.00 
258,Buy,11/30/20 16:00, Buy ,@CL,$27.24 ,$0.00 ,1,($570.38),-2.02%,$110.00 ,16.67%,,$0.19 ,$10.00 
,Sell,11/30/20 16:00,Stop Loss,@CL,$26.69 ,,($550.00),"$76,311.96 ",,($550.00),0.00%,-83.33%,$0.19 ,$10.00 
259,Buy,12/7/20 14:00, Buy ,@CL,$28.21 ,$0.00 ,1,($470.38),-1.60%,$20.00 ,4.26%,,$0.19 ,$10.00 
,Sell,12/7/20 14:00,Stop Loss,@CL,$27.76 ,,($450.00),"$75,841.58 ",,($450.00),0.00%,-95.74%,$0.19 ,$10.00 
260,Sell Short,12/9/20 12:00, Sell ,@CL,$27.05 ,$0.00 ,1,($720.38),-2.59%,$360.00 ,33.96%,,$0.19 ,$10.00 
,Buy to Cover,12/9/20 13:00,Stop Loss,@CL,$27.75 ,,($700.00),"$75,121.20 ",,($700.00),0.00%,-66.04%,$0.19 ,$10.00 
261,Buy,12/14/20 16:00, Buy ,@CL,$28.71 ,$0.00 ,1,$299.62 ,1.11%,$940.00 ,68.61%,,$0.19 ,$10.00 
,Sell,12/16/20 12:00,Exit Long,@CL,$29.03 ,,$320.00 ,"$75,420.82 ",,($430.00),54.74%,23.36%,$0.19 ,$10.00 
262,Buy,12/16/20 14:00, Buy ,@CL,$29.60 ,$0.00 ,1,$119.62 ,0.47%,$730.00 ,77.66%,,$0.19 ,$10.00 
,Sell,12/17/20 7:00,Exit Long,@CL,$29.74 ,,$140.00 ,"$75,540.44 ",,($210.00),37.23%,14.89%,$0.19 ,$10.00 
263,Buy,12/18/20 10:00, Buy ,@CL,$30.20 ,$0.00 ,1,($120.38),-0.33%,$760.00 ,79.17%,,$0.19 ,$10.00 
,Sell,12/20/20 20:00,Exit Long,@CL,$30.10 ,,($100.00),"$75,420.06 ",,($200.00),10.42%,-10.42%,$0.19 ,$10.00 
264,Buy,12/31/20 16:00, Buy ,@CL,$29.96 ,$0.00 ,1,($310.38),-0.97%,$90.00 ,23.68%,,$0.19 ,$10.00 
,Sell,1/3/21 19:00,Stop Loss,@CL,$29.67 ,,($290.00),"$75,109.68 ",,($290.00),0.00%,-76.32%,$0.19 ,$10.00 
265,Buy,1/27/21 12:00, Buy ,@CL,$34.65 ,$0.00 ,1,($390.38),-1.07%,$130.00 ,24.53%,,$0.19 ,$10.00 
,Sell,1/27/21 15:00,Exit Long,@CL,$34.28 ,,($370.00),"$74,719.30 ",,($400.00),5.66%,-69.81%,$0.19 ,$10.00 
266,Sell Short,1/28/21 13:00, Sell ,@CL,$33.93 ,$0.00 ,1,($120.38),-0.29%,$520.00 ,69.33%,,$0.19 ,$10.00 
,Buy to Cover,1/29/21 7:00,Exit Short,@CL,$34.03 ,,($100.00),"$74,598.92 ",,($230.00),17.33%,-13.33%,$0.19 ,$10.00 
267,Sell Short,1/29/21 14:00, Sell ,@CL,$33.62 ,$0.00 ,1,($300.38),-0.83%,$500.00 ,58.14%,,$0.19 ,$10.00 
,Buy to Cover,2/1/21 0:00,Exit Short,@CL,$33.90 ,,($280.00),"$74,298.54 ",,($360.00),9.30%,-32.56%,$0.19 ,$10.00 
268,Buy,2/4/21 14:00, Buy ,@CL,$37.66 ,$0.00 ,1,"$1,859.62 ",4.99%,"$2,440.00 ",98.79%,,$0.19 ,$10.00 
,Sell,2/9/21 7:00,Exit Long,@CL,$39.54 ,,"$1,880.00 ","$76,158.16 ",,($30.00),77.33%,76.11%,$0.19 ,$10.00 
269,Buy,2/10/21 6:00, Buy ,@CL,$40.01 ,$0.00 ,1,($290.38),-0.67%,$230.00 ,45.10%,,$0.19 ,$10.00 
,Sell,2/10/21 11:00,Exit Long,@CL,$39.74 ,,($270.00),"$75,867.78 ",,($280.00),1.96%,-52.94%,$0.19 ,$10.00 
270,Buy,2/11/21 10:00, Buy ,@CL,$40.05 ,$0.00 ,1,($320.38),-0.75%,$140.00 ,31.82%,,$0.19 ,$10.00 
,Sell,2/11/21 13:00,Stop Loss,@CL,$39.75 ,,($300.00),"$75,547.40 ",,($300.00),0.00%,-68.18%,$0.19 ,$10.00 
271,Buy,3/12/21 13:00, Buy ,@CL,$47.57 ,$0.00 ,1,($470.38),-0.95%,$80.00 ,15.09%,,$0.19 ,$10.00 
,Sell,3/12/21 14:00,Stop Loss,@CL,$47.12 ,,($450.00),"$75,077.02 ",,($450.00),0.00%,-84.91%,$0.19 ,$10.00 
272,Sell Short,3/17/21 8:00, Sell ,@CL,$45.66 ,$0.00 ,1,($510.38),-1.07%,$600.00 ,55.05%,,$0.19 ,$10.00 
,Buy to Cover,3/17/21 15:00,Stop Loss,@CL,$46.15 ,,($490.00),"$74,566.64 ",,($490.00),0.00%,-44.95%,$0.19 ,$10.00 
273,Sell Short,3/18/21 10:00, Sell ,@CL,$45.35 ,$0.00 ,1,"$4,059.62 ",9.00%,"$5,640.00 ",100.00%,,$0.19 ,$10.00 
,Buy to Cover,3/18/21 21:00,Exit Short,@CL,$41.27 ,,"$4,080.00 ","$78,626.26 ",,$0.00 ,72.34%,72.34%,$0.19 ,$10.00 
274,Sell Short,4/7/21 6:00, Sell ,@CL,$40.48 ,$0.00 ,1,($580.38),-1.38%,$270.00 ,32.53%,,$0.19 ,$10.00 
,Buy to Cover,4/7/21 7:00,Stop Loss,@CL,$41.04 ,,($560.00),"$78,045.88 ",,($560.00),0.00%,-67.47%,$0.19 ,$10.00 
275,Sell Short,4/7/21 11:00, Sell ,@CL,$40.47 ,$0.00 ,1,($440.38),-1.04%,$920.00 ,67.65%,,$0.19 ,$10.00 
,Buy to Cover,4/7/21 14:00,Exit Short,@CL,$40.89 ,,($420.00),"$77,605.50 ",,($440.00),1.47%,-30.88%,$0.19 ,$10.00 
276,Buy,4/23/21 12:00, Buy ,@CL,$43.48 ,$0.00 ,1,($650.38),-1.45%,$210.00 ,25.00%,,$0.19 ,$10.00 
,Sell,4/26/21 2:00,Stop Loss,@CL,$42.85 ,,($630.00),"$76,955.12 ",,($630.00),0.00%,-75.00%,$0.19 ,$10.00 
277,Buy,5/26/21 13:00, Buy ,@CL,$47.62 ,$0.00 ,1,($700.38),-1.43%,$100.00 ,12.82%,,$0.19 ,$10.00 
,Sell,5/27/21 5:00,Stop Loss,@CL,$46.94 ,,($680.00),"$76,254.74 ",,($680.00),0.00%,-87.18%,$0.19 ,$10.00 
278,Buy,5/27/21 11:00, Buy ,@CL,$47.47 ,$0.00 ,1,$709.62 ,1.54%,"$1,350.00 ",91.22%,,$0.19 ,$10.00 
,Sell,5/28/21 4:00,Exit Long,@CL,$48.20 ,,$730.00 ,"$76,964.36 ",,($130.00),58.11%,49.32%,$0.19 ,$10.00 
279,Buy,6/2/21 13:00, Buy ,@CL,$49.96 ,$0.00 ,1,$239.62 ,0.52%,$810.00 ,95.29%,,$0.19 ,$10.00 
,Sell,6/3/21 6:00,Exit Long,@CL,$50.22 ,,$260.00 ,"$77,203.98 ",,($40.00),35.29%,30.59%,$0.19 ,$10.00 
280,Buy,6/11/21 6:00, Buy ,@CL,$51.86 ,$0.00 ,1,($290.38),-0.52%,$310.00 ,53.45%,,$0.19 ,$10.00 
,Sell,6/11/21 9:00,Stop Loss,@CL,$51.59 ,,($270.00),"$76,913.60 ",,($270.00),0.00%,-46.55%,$0.19 ,$10.00 
281,Buy,6/25/21 10:00, Buy ,@CL,$55.04 ,$0.00 ,1,($440.38),-0.76%,$430.00 ,50.59%,,$0.19 ,$10.00 
,Sell,6/25/21 11:00,Stop Loss,@CL,$54.62 ,,($420.00),"$76,473.22 ",,($420.00),0.00%,-49.41%,$0.19 ,$10.00 
282,Sell Short,7/18/21 19:00, Sell ,@CL,$53.04 ,$0.00 ,1,"$4,229.62 ",8.01%,"$5,580.00 ",95.55%,,$0.19 ,$10.00 
,Buy to Cover,7/19/21 21:00,Exit Short,@CL,$48.79 ,,"$4,250.00 ","$80,702.84 ",,($260.00),77.23%,72.77%,$0.19 ,$10.00 
283,Buy,7/26/21 15:00, Buy ,@CL,$53.91 ,$0.00 ,1,($690.38),-1.24%,$320.00 ,32.32%,,$0.19 ,$10.00 
,Sell,7/27/21 13:00,Stop Loss,@CL,$53.24 ,,($670.00),"$80,012.46 ",,($670.00),0.00%,-67.68%,$0.19 ,$10.00 
284,Buy,7/28/21 6:00, Buy ,@CL,$54.37 ,$0.00 ,1,($420.38),-0.74%,$130.00 ,24.53%,,$0.19 ,$10.00 
,Sell,7/28/21 7:00,Stop Loss,@CL,$53.97 ,,($400.00),"$79,592.08 ",,($400.00),0.00%,-75.47%,$0.19 ,$10.00 
285,Buy,8/11/21 14:00, Buy ,@CL,$50.75 ,$0.00 ,1,($40.38),-0.04%,$770.00 ,66.38%,,$0.19 ,$10.00 
,Sell,8/12/21 21:00,Exit Long,@CL,$50.73 ,,($20.00),"$79,551.70 ",,($390.00),31.90%,-1.72%,$0.19 ,$10.00 
286,Buy,8/13/21 7:00, Buy ,@CL,$50.88 ,$0.00 ,1,($470.38),-0.88%,$240.00 ,34.78%,,$0.19 ,$10.00 
,Sell,8/13/21 13:00,Stop Loss,@CL,$50.43 ,,($450.00),"$79,081.32 ",,($450.00),0.00%,-65.22%,$0.19 ,$10.00 
287,Sell Short,8/17/21 14:00, Sell ,@CL,$48.34 ,$0.00 ,1,($870.38),-1.76%,$70.00 ,7.61%,,$0.19 ,$10.00 
,Buy to Cover,8/18/21 6:00,Stop Loss,@CL,$49.19 ,,($850.00),"$78,210.94 ",,($850.00),0.00%,-92.39%,$0.19 ,$10.00 
288,Buy,9/9/21 9:00, Buy ,@CL,$51.88 ,$0.00 ,1,($420.38),-0.77%,$110.00 ,21.57%,,$0.19 ,$10.00 
,Sell,9/9/21 9:00,Stop Loss,@CL,$51.48 ,,($400.00),"$77,790.56 ",,($400.00),0.00%,-78.43%,$0.19 ,$10.00 
289,Buy,9/14/21 10:00, Buy ,@CL,$53.21 ,$0.00 ,1,($480.38),-0.86%,$160.00 ,25.81%,,$0.19 ,$10.00 
,Sell,9/14/21 11:00,Stop Loss,@CL,$52.75 ,,($460.00),"$77,310.18 ",,($460.00),0.00%,-74.19%,$0.19 ,$10.00 
290,Buy,9/16/21 15:00, Buy ,@CL,$54.89 ,$0.00 ,1,($600.38),-1.06%,$120.00 ,17.14%,,$0.19 ,$10.00 
,Sell,9/17/21 4:00,Stop Loss,@CL,$54.31 ,,($580.00),"$76,709.80 ",,($580.00),0.00%,-82.86%,$0.19 ,$10.00 
291,Sell Short,9/21/21 11:00, Sell ,@CL,$52.72 ,$0.00 ,1,($10.38),0.02%,$940.00 ,87.85%,,$0.19 ,$10.00 
,Buy to Cover,9/21/21 13:00,Exit Short,@CL,$52.71 ,,$10.00 ,"$76,699.42 ",,($130.00),13.08%,0.93%,$0.19 ,$10.00 
292,Sell Short,9/30/21 9:00, Sell ,@CL,$56.55 ,$0.00 ,1,($710.38),-1.22%,"$1,020.00 ",59.65%,,$0.19 ,$10.00 
,Buy to Cover,9/30/21 12:00,Stop Loss,@CL,$57.24 ,,($690.00),"$75,989.04 ",,($690.00),0.00%,-40.35%,$0.19 ,$10.00 
293,Sell Short,10/1/21 6:00, Sell ,@CL,$56.67 ,$0.00 ,1,($500.38),-0.85%,$20.00 ,4.00%,,$0.19 ,$10.00 
,Buy to Cover,10/1/21 8:00,Stop Loss,@CL,$57.15 ,,($480.00),"$75,488.66 ",,($480.00),0.00%,-96.00%,$0.19 ,$10.00 
294,Sell Short,10/13/21 6:00, Sell ,@CL,$62.55 ,$0.00 ,1,($360.38),-0.54%,$290.00 ,46.03%,,$0.19 ,$10.00 
,Buy to Cover,10/13/21 6:00,Stop Loss,@CL,$62.89 ,,($340.00),"$75,128.28 ",,($340.00),0.00%,-53.97%,$0.19 ,$10.00 
295,Buy,10/20/21 12:00, Buy ,@CL,$65.41 ,$0.00 ,1,$709.62 ,1.12%,"$1,490.00 ",96.75%,,$0.19 ,$10.00 
,Sell,10/21/21 3:00,Exit Long,@CL,$66.14 ,,$730.00 ,"$75,837.90 ",,($50.00),50.65%,47.40%,$0.19 ,$10.00 
296,Buy,10/29/21 15:00, Buy ,@CL,$66.35 ,$0.00 ,1,$409.62 ,0.65%,"$1,470.00 ",68.69%,,$0.19 ,$10.00 
,Sell,11/1/21 15:00,Exit Long,@CL,$66.78 ,,$430.00 ,"$76,247.52 ",,($670.00),51.40%,20.09%,$0.19 ,$10.00 
297,Buy,11/9/21 6:00, Buy ,@CL,$65.68 ,$0.00 ,1,($430.38),-0.62%,$80.00 ,16.33%,,$0.19 ,$10.00 
,Sell,11/9/21 6:00,Stop Loss,@CL,$65.27 ,,($410.00),"$75,817.14 ",,($410.00),0.00%,-83.67%,$0.19 ,$10.00 
298,Buy,11/9/21 11:00, Buy ,@CL,$65.71 ,$0.00 ,1,"$1,309.62 ",2.02%,"$2,200.00 ",81.18%,,$0.19 ,$10.00 
,Sell,11/10/21 5:00,Exit Long,@CL,$67.04 ,,"$1,330.00 ","$77,126.76 ",,($510.00),67.90%,49.08%,$0.19 ,$10.00 
299,Sell Short,11/12/21 15:00, Sell ,@CL,$63.34 ,$0.00 ,1,($120.38),-0.16%,"$1,100.00 ",57.89%,,$0.19 ,$10.00 
,Buy to Cover,11/15/21 15:00,Exit Short,@CL,$63.44 ,,($100.00),"$77,006.38 ",,($800.00),36.84%,-5.26%,$0.19 ,$10.00 
300,Buy,12/8/21 13:00, Buy ,@CL,$56.65 ,$0.00 ,1,($470.38),-0.79%,$650.00 ,48.87%,,$0.19 ,$10.00 
,Sell,12/9/21 5:00,Exit Long,@CL,$56.20 ,,($450.00),"$76,536.00 ",,($680.00),17.29%,-33.83%,$0.19 ,$10.00 
301,Buy,12/30/21 11:00, Buy ,@CL,$61.21 ,$0.00 ,1,($540.38),-0.85%,$400.00 ,40.00%,,$0.19 ,$10.00 
,Sell,12/30/21 17:00,Exit Long,@CL,$60.69 ,,($520.00),"$75,995.62 ",,($600.00),8.00%,-52.00%,$0.19 ,$10.00 
302,Buy,1/4/22 7:00, Buy ,@CL,$60.84 ,$0.00 ,1,($600.38),-0.95%,$80.00 ,12.12%,,$0.19 ,$10.00 
,Sell,1/4/22 8:00,Stop Loss,@CL,$60.26 ,,($580.00),"$75,395.24 ",,($580.00),0.00%,-87.88%,$0.19 ,$10.00 
303,Sell Short,2/3/22 6:00, Sell ,@CL,$72.06 ,$0.00 ,1,($550.38),-0.74%,$620.00 ,53.91%,,$0.19 ,$10.00 
,Buy to Cover,2/3/22 10:00,Stop Loss,@CL,$72.59 ,,($530.00),"$74,844.86 ",,($530.00),0.00%,-46.09%,$0.19 ,$10.00 
304,Sell Short,2/9/22 13:00, Sell ,@CL,$73.70 ,$0.00 ,1,"($1,210.38)",-1.61%,$100.00 ,7.75%,,$0.19 ,$10.00 
,Buy to Cover,2/10/22 4:00,Stop Loss,@CL,$74.89 ,,"($1,190.00)","$73,634.48 ",,"($1,190.00)",0.00%,-92.25%,$0.19 ,$10.00 
305,Buy,2/11/22 8:00, Buy ,@CL,$75.53 ,$0.00 ,1,"$2,219.62 ",2.97%,"$4,100.00 ",95.13%,,$0.19 ,$10.00 
,Sell,2/14/22 5:00,Exit Long,@CL,$77.77 ,,"$2,240.00 ","$75,854.10 ",,($210.00),56.84%,51.97%,$0.19 ,$10.00 
306,Sell Short,3/16/22 8:00, Sell ,@CL,$82.38 ,$0.00 ,1,"($1,780.38)",-2.14%,$200.00 ,10.20%,,$0.19 ,$10.00 
,Buy to Cover,3/16/22 9:00,Stop Loss,@CL,$84.14 ,,"($1,760.00)","$74,073.72 ",,"($1,760.00)",0.00%,-89.80%,$0.19 ,$10.00 
307,Sell Short,3/16/22 12:00, Sell ,@CL,$81.91 ,$0.00 ,1,"($2,450.38)",-2.97%,"$1,320.00 ",33.76%,,$0.19 ,$10.00 
,Buy to Cover,3/17/22 5:00,Exit Short,@CL,$84.34 ,,"($2,430.00)","$71,623.34 ",,"($2,590.00)",4.09%,-62.15%,$0.19 ,$10.00 
308,Sell Short,4/4/22 7:00, Sell ,@CL,$86.51 ,$0.00 ,1,"($1,270.38)",-1.44%,$70.00 ,5.30%,,$0.19 ,$10.00 
,Buy to Cover,4/4/22 8:00,Stop Loss,@CL,$87.76 ,,"($1,250.00)","$70,352.96 ",,"($1,250.00)",0.00%,-94.70%,$0.19 ,$10.00 
309,Sell Short,4/8/22 12:00, Sell ,@CL,$83.60 ,$0.00 ,1,"($1,620.38)",-1.91%,$130.00 ,7.51%,,$0.19 ,$10.00 
,Buy to Cover,4/8/22 12:00,Stop Loss,@CL,$85.20 ,,"($1,600.00)","$68,732.58 ",,"($1,600.00)",0.00%,-92.49%,$0.19 ,$10.00 
310,Sell Short,4/22/22 6:00, Sell ,@CL,$90.33 ,$0.00 ,1,"$4,759.62 ",5.29%,"$6,630.00 ",85.44%,,$0.19 ,$10.00 
,Buy to Cover,4/25/22 15:00,Exit Short,@CL,$85.55 ,,"$4,780.00 ","$73,492.20 ",,"($1,130.00)",76.16%,61.60%,$0.19 ,$10.00 
311,Buy,4/28/22 6:00, Buy ,@CL,$91.25 ,$0.00 ,1,"($1,300.38)",-1.40%,$220.00 ,14.67%,,$0.19 ,$10.00 
,Sell,4/28/22 8:00,Stop Loss,@CL,$89.97 ,,"($1,280.00)","$72,191.82 ",,"($1,280.00)",0.00%,-85.33%,$0.19 ,$10.00 
312,Buy,5/6/22 6:00, Buy ,@CL,$98.37 ,$0.00 ,1,($640.38),-0.63%,$900.00 ,52.63%,,$0.19 ,$10.00 
,Sell,5/6/22 10:00,Exit Long,@CL,$97.75 ,,($620.00),"$71,551.44 ",,($810.00),11.11%,-36.26%,$0.19 ,$10.00 
313,Buy,5/6/22 12:00, Buy ,@CL,$98.85 ,$0.00 ,1,($940.38),-0.93%,$750.00 ,38.86%,,$0.19 ,$10.00 
,Sell,5/6/22 15:00,Exit Long,@CL,$97.93 ,,($920.00),"$70,611.06 ",,"($1,180.00)",13.47%,-47.67%,$0.19 ,$10.00 
314,Sell Short,6/7/22 15:00, Sell ,@CL,$109.32 ,$0.00 ,1,"($1,710.38)",-1.55%,$150.00 ,8.15%,,$0.19 ,$10.00 
,Buy to Cover,6/7/22 15:00,Stop Loss,@CL,$111.01 ,,"($1,690.00)","$68,900.68 ",,"($1,690.00)",0.00%,-91.85%,$0.19 ,$10.00 
315,Buy,6/7/22 16:00, Buy ,@CL,$111.28 ,$0.00 ,1,($220.38),-0.18%,"$1,280.00 ",61.84%,,$0.19 ,$10.00 
,Sell,6/8/22 11:00,Exit Long,@CL,$111.08 ,,($200.00),"$68,680.30 ",,($790.00),28.50%,-9.66%,$0.19 ,$10.00 
316,Buy,6/29/22 8:00, Buy ,@CL,$106.03 ,$0.00 ,1,"($1,010.38)",-0.93%,"$1,430.00 ",59.09%,,$0.19 ,$10.00 
,Sell,6/29/22 12:00,Stop Loss,@CL,$105.04 ,,($990.00),"$67,669.92 ",,($990.00),0.00%,-40.91%,$0.19 ,$10.00 
317,Buy,7/19/22 12:00, Buy ,@CL,$95.41 ,$0.00 ,1,$349.62 ,0.39%,"$2,010.00 ",74.17%,,$0.19 ,$10.00 
,Sell,7/20/22 3:00,Exit Long,@CL,$95.78 ,,$370.00 ,"$68,019.54 ",,($700.00),39.48%,13.65%,$0.19 ,$10.00 
318,Buy,7/20/22 14:00, Buy ,@CL,$96.99 ,$0.00 ,1,"($1,460.38)",-1.48%,$70.00 ,4.64%,,$0.19 ,$10.00 
,Sell,7/20/22 15:00,Stop Loss,@CL,$95.55 ,,"($1,440.00)","$66,559.16 ",,"($1,440.00)",0.00%,-95.36%,$0.19 ,$10.00 
319,Sell Short,8/3/22 12:00, Sell ,@CL,$88.87 ,$0.00 ,1,"$3,359.62 ",3.80%,"$4,890.00 ",94.22%,,$0.19 ,$10.00 
,Buy to Cover,8/5/22 2:00,Exit Short,@CL,$85.49 ,,"$3,380.00 ","$69,918.78 ",,($300.00),70.91%,65.13%,$0.19 ,$10.00 
320,Buy,8/10/22 14:00, Buy ,@CL,$88.09 ,$0.00 ,1,"$1,419.62 ",1.63%,"$3,390.00 ",88.98%,,$0.19 ,$10.00 
,Sell,8/12/22 8:00,Exit Long,@CL,$89.53 ,,"$1,440.00 ","$71,338.40 ",,($420.00),48.82%,37.80%,$0.19 ,$10.00 
321,Buy,8/19/22 11:00, Buy ,@CL,$86.80 ,$0.00 ,1,($10.38),0.01%,"$1,740.00 ",88.32%,,$0.19 ,$10.00 
,Sell,8/19/22 15:00,Exit Long,@CL,$86.81 ,,$10.00 ,"$71,328.02 ",,($230.00),12.18%,0.51%,$0.19 ,$10.00 
322,Buy,8/22/22 8:00, Buy ,@CL,$87.62 ,$0.00 ,1,"($1,150.38)",-1.29%,$80.00 ,6.61%,,$0.19 ,$10.00 
,Sell,8/22/22 9:00,Stop Loss,@CL,$86.49 ,,"($1,130.00)","$70,177.64 ",,"($1,130.00)",0.00%,-93.39%,$0.19 ,$10.00 
323,Buy,8/22/22 14:00, Buy ,@CL,$86.99 ,$0.00 ,1,"$3,429.62 ",3.97%,"$5,260.00 ",82.70%,,$0.19 ,$10.00 
,Sell,8/24/22 10:00,Exit Long,@CL,$90.44 ,,"$3,450.00 ","$73,607.26 ",,"($1,100.00)",71.54%,54.25%,$0.19 ,$10.00 
324,Buy,9/14/22 7:00, Buy ,@CL,$84.73 ,$0.00 ,1,($920.38),-1.06%,$150.00 ,14.29%,,$0.19 ,$10.00 
,Sell,9/14/22 8:00,Stop Loss,@CL,$83.83 ,,($900.00),"$72,686.88 ",,($900.00),0.00%,-85.71%,$0.19 ,$10.00 
325,Buy,9/28/22 8:00, Buy ,@CL,$76.32 ,$0.00 ,1,"$1,909.62 ",2.53%,"$3,370.00 ",86.19%,,$0.19 ,$10.00 
,Sell,9/29/22 5:00,Exit Long,@CL,$78.25 ,,"$1,930.00 ","$74,596.50 ",,($540.00),63.17%,49.36%,$0.19 ,$10.00 
326,Buy,10/6/22 11:00, Buy ,@CL,$85.43 ,$0.00 ,1,$169.62 ,0.22%,"$1,240.00 ",82.67%,,$0.19 ,$10.00 
,Sell,10/7/22 1:00,Exit Long,@CL,$85.62 ,,$190.00 ,"$74,766.12 ",,($260.00),30.00%,12.67%,$0.19 ,$10.00 
327,Sell Short,10/12/22 10:00, Sell ,@CL,$85.83 ,$0.00 ,1,$549.62 ,0.66%,"$2,250.00 ",87.89%,,$0.19 ,$10.00 
,Buy to Cover,10/13/22 5:00,Exit Short,@CL,$85.26 ,,$570.00 ,"$75,315.74 ",,($310.00),34.37%,22.27%,$0.19 ,$10.00 
328,Sell Short,10/18/22 6:00, Sell ,@CL,$82.31 ,$0.00 ,1,($860.38),-1.02%,$480.00 ,36.36%,,$0.19 ,$10.00 
,Buy to Cover,10/18/22 9:00,Stop Loss,@CL,$83.15 ,,($840.00),"$74,455.36 ",,($840.00),0.00%,-63.64%,$0.19 ,$10.00 
329,Sell Short,10/25/22 7:00, Sell ,@CL,$81.54 ,$0.00 ,1,($800.38),-0.96%,$250.00 ,24.27%,,$0.19 ,$10.00 
,Buy to Cover,10/25/22 9:00,Stop Loss,@CL,$82.32 ,,($780.00),"$73,654.98 ",,($780.00),0.00%,-75.73%,$0.19 ,$10.00 
330,Buy,10/26/22 6:00, Buy ,@CL,$83.98 ,$0.00 ,1,"$2,899.62 ",3.48%,"$4,040.00 ",94.84%,,$0.19 ,$10.00 
,Sell,10/27/22 19:00,Exit Long,@CL,$86.90 ,,"$2,920.00 ","$76,554.60 ",,($220.00),73.71%,68.54%,$0.19 ,$10.00 
331,Buy,12/5/22 8:00, Buy ,@CL,$81.04 ,$0.00 ,1,($860.38),-1.04%,$500.00 ,37.31%,,$0.19 ,$10.00 
,Sell,12/5/22 10:00,Stop Loss,@CL,$80.20 ,,($840.00),"$75,694.22 ",,($840.00),0.00%,-62.69%,$0.19 ,$10.00 
332,Sell Short,12/9/22 14:00, Sell ,@CL,$69.76 ,$0.00 ,1,($720.38),-1.00%,$860.00 ,53.75%,,$0.19 ,$10.00 
,Buy to Cover,12/9/22 16:00,Exit Short,@CL,$70.46 ,,($700.00),"$74,973.84 ",,($740.00),2.50%,-43.75%,$0.19 ,$10.00 
333,Buy,12/20/22 6:00, Buy ,@CL,$75.05 ,$0.00 ,1,"($1,040.38)",-1.36%,$260.00 ,20.31%,,$0.19 ,$10.00 
,Sell,12/20/22 12:00,Stop Loss,@CL,$74.03 ,,"($1,020.00)","$73,933.46 ",,"($1,020.00)",0.00%,-79.69%,$0.19 ,$10.00 
334,Buy,12/20/22 15:00, Buy ,@CL,$75.62 ,$0.00 ,1,"$2,019.62 ",2.70%,"$3,060.00 ",74.63%,,$0.19 ,$10.00 
,Sell,12/22/22 10:00,Exit Long,@CL,$77.66 ,,"$2,040.00 ","$75,953.08 ",,"($1,040.00)",75.12%,49.76%,$0.19 ,$10.00 
335,Buy,12/27/22 12:00, Buy ,@CL,$79.18 ,$0.00 ,1,($240.38),-0.28%,$780.00 ,74.29%,,$0.19 ,$10.00 
,Sell,12/27/22 15:00,Exit Long,@CL,$78.96 ,,($220.00),"$75,712.70 ",,($270.00),4.76%,-20.95%,$0.19 ,$10.00 
336,Buy,1/17/23 7:00, Buy ,@CL,$78.67 ,$0.00 ,1,$329.62 ,0.44%,"$1,340.00 ",96.40%,,$0.19 ,$10.00 
,Sell,1/17/23 13:00,Exit Long,@CL,$79.02 ,,$350.00 ,"$76,042.32 ",,($50.00),28.78%,25.18%,$0.19 ,$10.00 
337,Buy,1/20/23 14:00, Buy ,@CL,$80.16 ,$0.00 ,1,($120.38),-0.12%,$990.00 ,62.26%,,$0.19 ,$10.00 
,Sell,1/23/23 16:00,Exit Long,@CL,$80.06 ,,($100.00),"$75,921.94 ",,($600.00),31.45%,-6.29%,$0.19 ,$10.00 
338,Buy,2/21/23 7:00, Buy ,@CL,$75.66 ,$0.00 ,1,($720.38),-0.93%,$240.00 ,25.53%,,$0.19 ,$10.00 
,Sell,2/21/23 10:00,Stop Loss,@CL,$74.96 ,,($700.00),"$75,201.56 ",,($700.00),0.00%,-74.47%,$0.19 ,$10.00 
339,Sell Short,2/21/23 12:00, Sell ,@CL,$74.63 ,$0.00 ,1,$469.62 ,0.66%,"$1,410.00 ",67.14%,,$0.19 ,$10.00 
,Buy to Cover,2/22/23 9:00,Exit Short,@CL,$74.14 ,,$490.00 ,"$75,671.18 ",,($690.00),56.19%,23.33%,$0.19 ,$10.00 
340,Buy,2/24/23 13:00, Buy ,@CL,$74.54 ,$0.00 ,1,($480.38),-0.62%,$480.00 ,43.64%,,$0.19 ,$10.00 
,Sell,2/27/23 2:00,Exit Long,@CL,$74.08 ,,($460.00),"$75,190.80 ",,($620.00),14.55%,-41.82%,$0.19 ,$10.00 
341,Buy,3/1/23 12:00, Buy ,@CL,$75.80 ,$0.00 ,1,($840.38),-1.08%,$160.00 ,16.33%,,$0.19 ,$10.00 
,Sell,3/1/23 12:00,Stop Loss,@CL,$74.98 ,,($820.00),"$74,350.42 ",,($820.00),0.00%,-83.67%,$0.19 ,$10.00 
342,Buy,3/2/23 6:00, Buy ,@CL,$76.42 ,$0.00 ,1,($490.38),-0.62%,$200.00 ,29.85%,,$0.19 ,$10.00 
,Sell,3/2/23 9:00,Stop Loss,@CL,$75.95 ,,($470.00),"$73,860.04 ",,($470.00),0.00%,-70.15%,$0.19 ,$10.00 
